|Act_cost|ajuste_necessario|Amostra|Amostra_2|Amostra_inicial|Amostra_inicial_2|ano_fab|ano_modelo|batente_max_ti|batente_min_ti|batente_min_ti_original|canal|Carprice|chave|classe_bonus|classif_corr_comer|cod_corr|Cod_End|Commission|CONT|Core Otimization Increase|Core Premium Increase|desc_config|Empresa|FABRICA|Flag_Hilux|flag_idade_ult_rns|Flag_Otimizacao|flag_piores|flag_saneamento|flag_saneamento_Premio_IC|Flag_valida_elast|fx_ir_12m|fx_qtd_12m|Gastos Totais|GBM_mercado|Grupo_veiculo_new|idade|idade_ult_RNS|Incremento_Estratégia|Incremento_Estratégia_com_batente|is_casco|is_casco_ofer|is_dmoral|is_rcdc|is_rcdm|LB|Liberty|MD_capac|MD_capacidade|MD_categoria|MD_comb|MD_config|MD_est_civil|MD_fator_ajuste|MD_franquia|MD_idade|MD_idade_veic|MD_menor26|MD_modalidade|MD_peso_faixa|MD_peso_pot|MD_pot_faixa|MD_qtd_assis_cpf|MD_sexo|MD_sin_5a_cas|MD_sin_5a_rcdm|MD_Subzona|MD_tempo_casa_2|MD_tipo_pessoa|MD_tipo_renov|MD_uso_comer|MD_uso_veic|Mercado_Mediana|nend|per_com|premio_anterior|Pr_Garantida_TI|premio_creserva|premio_demais_cob|Premio_estrategia|Premio_IC_100|Premio_maximo_sistema|Premio_minimo_sistema|Premio_oferecido_com_batente|Premio_oferecido_com_batente_inicial|Premio_oferecido_com_batente_sistema|premio_vidros|produto|Profile ID|qtd_assis_cpf|Relative Core Optimization Increase|Relative Core Premium Increase|Renovacao_ant|Risco_AS_mod|RISCO_CASCO_MOD|Risco_creserva|Risco_DC_mod|Risco_demais_cob|Risco_DM_mod|Risco_DMO_mod|Risco_PP_mod|Risco_PT_mod|Risco_RF_mod|Risco_vidros|RNS_Casco_calc|RNS_idade_Colisao_Integral|RNS_idade_Ind_parcial|RNS_idade_RF|RNS_idade_total|RNS_Qtd_Colisao_Integral|RNS_Qtd_Ind_parcial|RNS_qtd_ind_parcial_v2|RNS_qtd_RNS_20anos|RNS_qtd_total|RNS_rcf_calc|RNS_TOTAL|TARIFA|Taxa Prêmio/IS|TIPO_RENOV|UB|UF|Uniforme|valid|valida_sistema_elast_max|valida_sistema_elast_min|vigencia|premio|classe_bonus_bin|MD_sexo_bin|MD_sexo_2bin|fx_ir_12m_bin|MD_comb_bin|canal_bin|per_com_bin|idade_ult_RNS_bin|UF_bin|md_tipo_renov_ant_bin|MD_tipo_renov_bin|Cod_End_bin|MD_capac_bin|fator_ajuste_bin|canal_bin_Corretor_Mais|canal_bin_Demais|Cod_End_bin_13509|Cod_End_bin_Demais|fator_ajuste_bin_f_101_120|fator_ajuste_bin_f_80_101|per_com_bin_p_10_35|per_com_bin_p_1_10|classe_bonus_bin_00|classe_bonus_bin_Demais|UF_bin_AL_CE_RS|UF_bin_AP_DF_ES_PA_PB_RN_SC|UF_bin_Demais|UF_bin_GO_MA_MG|UF_bin_MT_PR|UF_bin_RJ|MD_comb_bin_Demais|MD_comb_bin_Gasolina|md_tipo_renov_ant_bin_1_SeguroNovo|md_tipo_renov_ant_bin_2_RenovPropria|md_tipo_renov_ant_bin_3_RenovCongenere|fx_ir_12m_bin_01_00_20|fx_ir_12m_bin_02_20_40|fx_ir_12m_bin_03_40_60|fx_ir_12m_bin_04_60_80|fx_ir_12m_bin_05_80_100|MD_tipo_renov_bin_2_RenovPropria_sem_sin|MD_tipo_renov_bin_3_RenovPropria_com_sin|idade_ult_RNS_bin_01_05_anos|idade_ult_RNS_bin_06_inf|idade_ult_RNS_bin_Sem_Sinistro|per_com_pct|premio_prob|premio_anterior_prob|Act_cost_prob|comissao_valor|comissao_valor_prob|precos|margem_esperada_otimizada|precos_otimizados|retencao_otimizada|margem_esperada_base_case|elasticidade|elasticidade_2|elasticidade_bin|batente_otim|batente_otim_prem_ant
784|578.32915464|0.8046406587630097|Otimização Mkp|Segmentacao|Otimização Mkp|Segmentacao|2013|2014|2.3|0.5|0.5|CorretorMais|28442|228100914643100001|4|C+|60754|0|251.895494004|1.0|0.0|-277.9904818|10 - Sedan|MAPFRE|CHEVROLET|Demais|Sem Sinistro|Elegivel_MP|Manter|Abaixo x1.8|Abaixo x1.8|Elegivel|04 - 60-<=080|05 - <=18432|1144.97951819718|2125.5569155288686|CLASSIC|36|Sem Sinistro|-0.1953593412369902|-0.1953593412369902|28442.0|28442.0|30000.0|200000.0|150000.0|1030.48156638|2007.780880066918|005|5|10 - Passeio Nacional|Flex|10 - Sedan|Casado|100|12 - Reduzida|036|0011|NAO|Valor de Mercado|Faixa 03 - 900-949|12- 11 a 11.99|Faixa 03 - 60-79|0|Masculino|0|0|55100-VOTUPORANGA|4|PF|2 - Renov MAPFRE sem sinistro|ERRO|Particular|2125.556915528869|0|22.0|1422.97|1333.46|0.0|119.61|1144.9795182|1144.9795182|3272.831|711.485|1144.9795182|1144.9795182|1144.9795182|119.61|231|785|0|0.0|-0.1953593412369902|2 - Renov MAPFRE sem sinistro|95.357357552|244.77553141490003|0.0|39.044372929|43.8896934|116.01197687|23.279250105|103.80227253|135.46903553|5.5042233549|43.8896934|0|Sem Sinistro|Sem Sinistro|Sem Sinistro|Sem Sinistro|0|0|0|0|0|0|RNS=0|1144.9795182|0.0402566457422122|2|1259.47747002|SP|0.6474576101069892|1.2222222222222223|1202.2284941100002|1087.73054229|Anual|1144.9795182|Demais|Masculino|1|04_60_80|Demais|Corretor_Mais|p_10_35|Sem_Sinistro|Demais|2_RenovPropria|2_RenovPropria_sem_sin|Demais|Demais|f_80_101|1|0|0|1|0|1|1|0|0|1|0|0|1|0|0|0|1|0|0|1|0|0|0|0|1|0|1|0|0|0|1|0.22|1018.4630431151519|1314.2175748335972|534.1295593487882|242.60314618141882|224.0618694853334|1549.1572881246|857.1752973837489|1102.7415735519037|0.9235736346048035|517.6954983645785|-0.2887053974143131|-0.2957350109996063|(-1.0, 0.0]|0.96|0.77
785|986.25277615|0.9815157631551836|Otimização Mkp|Segmentacao|Otimização Mkp|Segmentacao|2022|2023|2.3|0.5|0.5|CorretorMais|143468|228100915023100001|10|C+|60754|0|257.238595755|1.0|0.0|-32.29602829999999|29 - SUV|MAPFRE|TOYOTA|Demais|Sem Sinistro|Elegivel_MP|Manter|Abaixo x1.8|Abaixo x1.8|Elegivel|04 - 60-<=080|05 - <=18432|1714.92397172533|2365.9876372081276|Toyota Corolla|69|Sem Sinistro|-0.0184842368448163|-0.0184842368448163|143468.0|143468.0|30000.0|200000.0|200000.0|1543.43157453|1929.552385959195|005|5|22 - Pickup Pesada Pessoa Nacional|Flex|29 - SUV|Casado|100|12 - Reduzida|070|0002|NAO|Valor de Mercado|Faixa 13 - 1400-1449|08- 7 a 07.99|Faixa 08 - 160-179|0|Masculino|0|0|55100-VOTUPORANGA|1|PF|2 - Renov MAPFRE sem sinistro|ERRO|Particular|2365.987637208128|0|15.0|1747.22|2287.89|153.77|850.08|1714.9239717|1714.9239717|4018.606|873.61|1714.9239717|1714.9239717|1714.9239717|240.02|231|786|0|0.0|-0.0184842368448163|4 - Renov Congenere sem sinistro|26.933586488|435.7325157482|56.4243638|39.044372929|311.9283552|122.09862134|23.279250105|305.11646836|127.89317591|2.7228714782|88.0729388|0|Sem Sinistro|Sem Sinistro|Sem Sinistro|Sem Sinistro|0|0|0|0|0|0|RNS=0|1714.9239717|0.0119533552548303|2|1886.4163688700005|SP|0.6156717105571896|1.2222222222222223|1800.670170285|1629.177773115|Anual|1714.9239717|Demais|Masculino|1|04_60_80|Demais|Corretor_Mais|p_10_35|Sem_Sinistro|Demais|3_RenovCongenere|2_RenovPropria_sem_sin|Demais|Demais|f_80_101|1|0|0|1|0|1|1|0|0|1|0|0|1|0|0|0|1|0|0|0|1|0|0|0|1|0|1|0|0|0|1|0.15|1355.4432129198456|1276.4002469106829|720.4892841166004|278.3128759426901|203.31648193797682|2320.2921337101006|958.7432978379792|1855.4191729512675|0.730532072040546|570.1194931418489|-0.8713793613460472|-0.8093383884207395|(-1.0, 0.0]|1.08|1.06
786|450.71416368|0.6782245464062986|Otimização Mkp|Segmentacao|Otimização Mkp|Segmentacao|2017|2018|2.3|0.5|0.5|CorretorMais|47240|228100915073100001|10|A|92022|0|74.4177|1.0|0.0|-318.933|03 - Hatchback|MAPFRE|VOLKSWAGEN|Demais|Sem Sinistro|Elegivel_MP|Manter|Abaixo x1.8|Abaixo x1.8|Elegivel|04 - 60-<=080|05 - <=18432|729.7061209799999|1275.6819819976777|VW Gol 1.0 Novo|87|Sem Sinistro|-0.3217754535937014|-0.3|47239.5|47239.5|5000.0|100000.0|100000.0|744.1769999999999|1338.0112988682258|005|5|10 - Passeio Nacional|Flex|03 - Hatchback|Viuvo|110|12 - Reduzida|087|0007|NAO|Valor de Mercado|Faixa 03 - 900-949|14- 13 a 13.99|Faixa 03 - 60-79|0|Feminino|0|0|54800-NHANDEARA|7|PF|2 - Renov MAPFRE sem sinistro|ERRO|Particular|1275.6819819976777|0|10.0|1063.11|830.29|0.0|40.75|744.1769999999999|721.02729753|2445.153|531.555|744.1769999999999|744.1769999999999|744.1769999999999|18.79|231|787|0|0.0|-0.3|2 - Renov MAPFRE sem sinistro|25.934055305|266.2249662279|0.0|33.196298608|14.952805|88.969464222|8.9897810012|181.03225661|83.343973109|1.8487365089|6.8948026|0|Sem Sinistro|Sem Sinistro|Sem Sinistro|Sem Sinistro|0|0|0|0|0|0|RNS=0|744.1769999999999|0.0157531117696867|2|818.5947|SP|0.6235789862778077|1.1|781.3858499999999|706.9681499999999|Anual|744.1769999999999|Demais|Feminino|0|04_60_80|Demais|Corretor_Mais|p_10_35|Sem_Sinistro|Demais|2_RenovPropria|2_RenovPropria_sem_sin|Demais|Demais|f_101_120|1|0|0|1|1|0|1|0|0|1|0|0|1|0|0|0|1|0|0|1|0|0|0|0|1|0|1|0|0|0|1|0.1|759.2820866237554|1005.5084704469182|426.293524969795|80.27782985774394|75.92820866237554|1006.871481|523.9694114908581|802.7782985774394|0.9458179026130111|281.1845755904636|-0.17112927661751004|-0.16358613385467718|(-1.0, 0.0]|1.08|0.76
787|759.5063655|1.076465241206853|Otimização Mkp|Segmentacao|Otimização Mkp|Segmentacao|2011|2012|2.3|0.5|0.5|CorretorMais|30388|228100915253100001|5|A|92001|0|289.2806572|1.0|0.0|102.7432859999999|03 - Hatchback|MAPFRE|FIAT|Demais|+6|Elegivel_MP|Manter|Abaixo x1.8|Abaixo x1.8|Elegivel|04 - 60-<=080|05 - <=18432|1446.4032860214|1605.486953508469|Fiat Uno Evo 1.0|65|06 anos|0.0764652412068529|0.0764652412068529|30388.0|30388.0|20000.0|400000.0|200000.0|1301.7629574|1371.597176286744|005|5|10 - Passeio Nacional|Flex|03 - Hatchback|Casado|100|12 - Reduzida|065|0013|NAO|Valor de Mercado|Faixa 02 - 850-899|13- 12 a 12.99|Faixa 03 - 60-79|0|Masculino|0|0|55100-VOTUPORANGA|4|PF|2 - Renov MAPFRE sem sinistro|ERRO|Particular|1605.486953508469|0|20.0|1343.66|2283.14|169.99|742.84|1446.403286|1446.403286|3090.418|671.83|1446.403286|1446.403286|1446.403286|114.8|231|788|0|0.0|0.0764652412068528|2 - Renov MAPFRE sem sinistro|55.043554319|215.1223265074|62.3761306|48.68312305|272.5777096|127.98168345|19.123658212|65.021983285|144.11400021|5.9863430124|42.124712|0|Sem Sinistro|Sem Sinistro|06 anos|06 anos|0|0|0|1|1|0|RNS=0|1446.403286|0.0475978440831907|2|1591.0436146000002|SP|0.6509359717171662|1.2222222222222223|1518.7234503|1374.0831217|Anual|1446.403286|Demais|Masculino|1|04_60_80|Demais|Corretor_Mais|p_10_35|06_inf|Demais|2_RenovPropria|2_RenovPropria_sem_sin|Demais|Demais|f_80_101|1|0|0|1|0|1|1|0|0|1|0|0|1|0|0|0|1|0|0|1|0|0|0|0|1|0|1|0|0|1|0|0.2|953.8475329338307|890.2988400266954|503.243109266884|287.91383712539516|190.76950658676617|1956.9836459580001|694.0526900935917|1439.5691856269757|0.6625923522518311|452.55169193947154|-1.20076028597019|-1.2070358805339765|(-1.5, -1.0]|1.0|1.07
788|830.02220398|0.8123576246910028|Otimização Mkp|Segmentacao|Otimização Mkp|Segmentacao|2019|2019|2.3|0.5|0.5|CorretorMais|121015|228100915723100001|10|A|92001|0|316.13871794000005|1.0|0.0|-365.1164102999999|07 - Pick-Up Cab.Dupla|MAPFRE|FIAT|Demais|Sem Sinistro|Elegivel_MP|Manter|Abaixo x1.8|Abaixo x1.8|Elegivel|04 - 60-<=080|05 - <=18432|1580.69358972853|2900.798171114536|Fiat Toro|66|Sem Sinistro|-0.1876423753089972|-0.1876423753089972|121015.0|121015.0|10000.0|300000.0|150000.0|1422.62423073|2562.126926693486|005|5|22 - Pickup Pesada Pessoa Nacional|Diesel|07 - Pick-Up Cab.Dupla|Casado|100|12 - Reduzida|066|0005|NAO|Valor de Mercado|Faixa 22 - 1850-1899|12- 11 a 11.99|Faixa 08 - 160-179|0|Feminino|0|0|55100-VOTUPORANGA|1|PF|2 - Renov MAPFRE sem sinistro|ERRO|Particular|2900.7981711145367|0|20.0|1945.81|1929.1|0.0|513.79|1580.6935897|1580.6935897|4475.362999999999|972.905|1580.6935897|1580.6935897|1580.6935897|267.88|231|789|0|0.0|-0.1876423753089972|4 - Renov Congenere sem sinistro|63.711373245|349.232407335|0.0|44.182965266|188.5301026|149.09055729|12.353142662|198.77438098|135.09178392|15.366242435|98.2958872|0|Sem Sinistro|Sem Sinistro|Sem Sinistro|Sem Sinistro|0|0|0|0|0|0|RNS=0|1580.6935897|0.0130619641341982|2|1738.7629486700002|SP|0.6265469267339481|1.2222222222222223|1659.728269185|1501.658910215|Anual|1580.6935897|Demais|Feminino|0|04_60_80|Demais|Corretor_Mais|p_10_35|Sem_Sinistro|Demais|3_RenovCongenere|2_RenovPropria_sem_sin|Demais|Demais|f_80_101|1|0|0|1|0|1|1|0|0|1|0|0|1|0|0|0|1|0|0|0|1|0|0|0|1|0|1|0|0|0|1|0.2|1407.6811748788666|1638.7444159092847|699.0375482975945|334.2900918897988|281.5362349757733|2138.6784268641004|1076.3154530678166|1671.450459448994|0.8421913834903124|650.8415852315561|-0.5203795772405089|-0.49861649085861626|(-1.0, 0.0]|1.06|0.86
789|711.53358911|0.8438123244929796|Otimização Mkp|Segmentacao|Otimização Mkp|Segmentacao|2011|2012|2.3|0.5|0.5|CorretorMais|29426|228100915933100001|5|C+|60754|0|316.016710562|1.0|0.0|-262.3047060000001|03 - Hatchback|MAPFRE|FORD|Demais|Sem Sinistro|Elegivel_MP|Manter|Abaixo x1.8|Abaixo x1.8|Elegivel|04 - 60-<=080|05 - <=18432|1417.1152939926|2425.8480595752108|Ford Fiesta Hatch|24|Sem Sinistro|-0.1561876755070204|-0.1561876755070204|29426.0|29426.0|50000.0|200000.0|200000.0|1275.4037646|1769.138557668196|005|5|10 - Passeio Nacional|Flex|03 - Hatchback|Casado|100|12 - Reduzida|025|0013|SIM|Valor de Mercado|Faixa 04 - 950-999|10- 9 a 09.99|Faixa 05 - 100-119|0|Feminino|0|0|55100-VOTUPORANGA|3|PF|2 - Renov MAPFRE sem sinistro|ERRO|Particular|2425.8480595752108|0|22.3|1679.42|1813.42|0.0|285.49|1417.115294|1417.115294|3862.666|839.71|1417.115294|1417.115294|1417.115294|127.58|231|790|0|0.0|-0.1561876755070203|2 - Renov MAPFRE sem sinistro|78.435116288|242.3927219917|0.0|39.044372929|104.7577006|200.59702931|26.657140083|88.785248449|150.64649849|2.9609750527|46.8142052|0|Sem Sinistro|Sem Sinistro|Sem Sinistro|Sem Sinistro|0|0|0|0|0|0|RNS=0|1417.115294|0.0481586112281655|2|1558.8268234|SP|0.6210195898993351|1.2222222222222223|1487.9710587|1346.2595293|Anual|1417.115294|Demais|Feminino|0|04_60_80|Demais|Corretor_Mais|p_10_35|Sem_Sinistro|Demais|2_RenovPropria|2_RenovPropria_sem_sin|Demais|Demais|f_80_101|1|0|0|1|0|1|1|0|0|1|0|0|1|0|0|0|1|0|0|1|0|0|0|0|1|0|1|0|0|0|1|0.223|1267.9617416299977|1486.2262981530705|629.6816354184915|319.51068912097287|282.7554683834895|1917.356992782|1026.1283050924|1432.7833592868737|0.8849640341028869|627.1670923087543|-0.4000437861165958|-0.39697136324897697|(-1.0, 0.0]|1.01|0.85
790|704.10381906|0.8321654664735956|Otimização Mkp|Segmentacao|Otimização Mkp|Segmentacao|2015|2015|2.3|0.5|0.5|CorretorMais|37999|228100916843100001|4|A|92022|0|112.63858888|1.0|0.0|-227.1741112|03 - Hatchback|MAPFRE|VOLKSWAGEN|Demais|Sem Sinistro|Elegivel_MP|Manter|Abaixo x1.8|Abaixo x1.8|Elegivel|04 - 60-<=080|05 - <=18432|1126.38588877112|2054.1564821438546|VW Gol 1.0 Novo|31|Sem Sinistro|-0.1678345335264044|-0.1678345335264044|37999.0|37999.0|5000.0|100000.0|100000.0|1013.74729992|1729.1041423411834|005|5|10 - Passeio Nacional|Flex|03 - Hatchback|Casado|100|12 - Reduzida|031|0009|NAO|Valor de Mercado|Faixa 03 - 900-949|13- 12 a 12.99|Faixa 03 - 60-79|0|Masculino|0|0|54800-NHANDEARA|1|PF|2 - Renov MAPFRE sem sinistro|ERRO|Particular|2054.156482143854|0|10.0|1353.56|1298.63|0.0|96.43|1126.3858888|1126.3858888|3113.188|676.78|1126.3858888|1126.3858888|1126.3858888|96.43|231|791|0|0.0|-0.1678345335264044|4 - Renov Congenere sem sinistro|88.532326434|397.547650072|0.0|33.196298608|35.3840242|121.00940925|8.9897810012|186.82169909|200.40132532|10.324625662|35.3840242|0|Sem Sinistro|Sem Sinistro|Sem Sinistro|Sem Sinistro|0|0|0|0|0|0|RNS=0|1126.3858888|0.0296425139819468|2|1239.02447768|SP|0.631289680530945|1.222222222222222|1182.70518324|1070.06659436|Anual|1126.3858888|Demais|Masculino|1|04_60_80|Demais|Corretor_Mais|p_10_35|Sem_Sinistro|Demais|3_RenovCongenere|2_RenovPropria_sem_sin|Demais|Demais|f_80_101|1|0|0|1|0|1|1|0|0|1|0|0|1|0|0|0|1|0|0|0|1|0|0|0|1|0|1|0|0|0|1|0.1|980.6787713684256|1184.307421148738|616.0608899287259|112.08302287643403|98.06787713684257|1524.0001075464|680.8411294851204|1120.8302287643403|0.874957461175521|368.6594041789784|-0.4490456158555524|-0.4506560602666609|(-1.0, 0.0]|1.0|0.83
791|3301.00914|1.696966456049479|Otimização Mkp|Segmentacao|Otimização Mkp|Segmentacao|2024|2025|2.3|0.5|0.5|Concessionarias|189027|229400007083100001|8|C+|72169|50100|860.98308294|1.0|0.0|2357.4472196|29 - SUV|MAPFRE|TOYOTA|Demais|+6|Elegivel_MP|Manter|Abaixo x1.8|Abaixo x1.8|Elegivel|02 - 20-<=040|04 - <=00144|5739.887219608039|5023.231973778138|Toyota Corolla|50|10 ou +|0.696966456049479|0.696966456049479|189027.0|189027.0|40000.0|100000.0|100000.0|5165.898497640001|4821.016659117656|005|5|22 - Pickup Pesada Pessoa Nacional|Triflex|29 - SUV|Divorciado|100|12 - Reduzida|050|0001|NAO|Valor de Mercado|Faixa 13 - 1400-1449|12- 11 a 11.99|Faixa 06 - 120-139|0|Feminino|0|0|57800-SAO BERNARDO-CENTRO|1|PF|2 - Renov MAPFRE sem sinistro|ERRO|Particular|5023.231973778138|0|15.0|3382.44|7369.37|0.0|814.45|5739.8872196|5739.8872196|7779.611999999999|1691.22|5739.8872196|5739.8872196|5739.8872196|389.49|231|792|0|0.0|0.6969664560494792|4 - Renov Congenere sem sinistro|65.613167948|2408.54700739|0.0|33.196298608|298.854283|378.66326411|24.975395519|847.16270037|531.38940792|1029.9948991|142.9194606|0|Sem Sinistro|10 ou +|Sem Sinistro|10 ou +|0|3|1|3|3|0|RNS=0|5739.8872196|0.0303654357292873|2|6088.392|SP|0.642679286578547|1.1785736794444244|6026.88158058|5452.89285862|Anual|5739.8872196|Demais|Feminino|0|02_20_40|Demais|Demais|p_10_35|06_inf|Demais|3_RenovCongenere|2_RenovPropria_sem_sin|13509|Demais|f_80_101|0|1|1|0|0|1|1|0|0|1|0|0|1|0|0|0|1|0|0|0|1|0|1|0|0|0|1|0|0|1|0|0.15|579.3108414378482|373.9209632839605|364.9189689803686|786.0554856180839|86.89662621567723|6354.0551520972|353.13812766521056|5240.36990412056|0.11054770026488585|201.05534707701258|-3.2018388015522503|-3.9182224578483833|(-3.5, -2.5]|0.91|1.55
792|689.86415876|0.6223480463761251|Otimização Mkp|Segmentacao|Otimização Mkp|Segmentacao|2015|2015|2.3|0.5|0.5|CorretorMais|39373|230900044533100001|10|A|86298|0|295.54|1.0|0.0|-633.3000000000002|06 - Monovolume|MAPFRE|CITROEN|Demais|Sem Sinistro|Elegivel_MP|Manter|Abaixo x1.8|Abaixo x1.8|Elegivel|04 - 60-<=080|05 - <=18432|1391.6238887599998|2087.9096685614313|Citroen C3|58|Sem Sinistro|-0.3776519536238749|-0.3|39373.0|39373.0|10000.0|100000.0|100000.0|1477.6999999999998|1936.4154509449168|005|5|10 - Passeio Nacional|Flex|06 - Monovolume|Casado|100|12 - Reduzida|058|0009|NAO|Valor de Mercado|Faixa 10 - 1250-1299|15- 14 a 14.99|Faixa 04 - 80-99|0|Feminino|0|0|88203-METROPOLITANA DE RECIFE - BOA VIAGEM|4|PF|2 - Renov MAPFRE sem sinistro|ERRO|Particular|2087.9096685614318|0|20.0|2111.0|1606.67|211.27|417.98|1477.6999999999998|1313.7767259|4855.299999999999|1055.5|1477.6999999999998|1477.6999999999998|1477.6999999999998|193.01|231|793|0|0.0|-0.3000000000000001|2 - Renov MAPFRE sem sinistro|56.826724796|302.634666689|77.5234138|33.196298608|153.3735812|112.42865367|12.353142662|113.32904584|171.46156552|17.844055329|70.8230894|0|Sem Sinistro|Sem Sinistro|Sem Sinistro|Sem Sinistro|0|0|0|0|0|0|RNS=0|1477.6999999999998|0.037530795214995|2|1625.47|AC|0.616371637645143|1.1|1551.5849999999998|1403.8149999999998|Anual|1477.6999999999998|Demais|Feminino|0|04_60_80|Demais|Corretor_Mais|p_10_35|Sem_Sinistro|Demais|2_RenovPropria|2_RenovPropria_sem_sin|Demais|Demais|f_80_101|1|0|0|1|0|1|1|0|0|1|0|0|1|0|0|0|1|0|0|1|0|0|0|0|1|0|1|0|0|0|1|0.2|1403.5451049043982|1824.6857893350857|596.2981179824611|324.75549859275856|280.70902098087964|1999.3281|1131.2936681431156|1623.7774929637926|0.8643703407556067|708.306003636716|-0.41757879497245765|-0.3902360781750276|(-1.0, 0.0]|1.1|0.77
793|2282.8255708|0.7490842937752534|Otimização Mkp|Segmentacao|Otimização Mkp|Segmentacao|2012|2013|2.3|0.5|0.5|GrupoExalt|103707|231800015103100001|2|A|101587|0|646.34948032|1.0|0.0|-1353.145748|07 - Pick-Up Cab.Dupla|MAPFRE|CHEVROLET|Demais|Sem Sinistro|Elegivel_MP|Manter|Abaixo x1.8|Abaixo x1.8|Elegivel|03 - 40-<=060|03 - <=00072|4039.6842519948|4197.047811416986|S-10|60|Sem Sinistro|-0.2509157062247465|-0.2509157062247465|103707.0|103707.0|5000.0|150000.0|150000.0|3774.981|2048.201680851521|005|5|22 - Pickup Pesada Pessoa Nacional|Diesel|07 - Pick-Up Cab.Dupla|Casado|100|12 - Reduzida|061|0012|NAO|Valor de Mercado|Faixa 24 - 1950-2000|11- 10 a 10.99|Faixa 09 - 180-200|0|Masculino|0|0|40400-SAO CARLOS|1|PF|2 - Renov MAPFRE sem sinistro|ERRO|Particular|4197.047811416986|0|16.0|5392.83|4401.71|194.42|949.61|4039.684252|4039.684252|12403.508999999998|2696.415|4039.684252|4039.684252|4039.684252|333.64|231|794|0|0.0|-0.2509157062247465|2 - Renov MAPFRE sem sinistro|247.80124527|1214.06548659|71.3404748|36.213461482|348.4498934|364.26384561|8.9897810012|240.10178621|419.59184185|554.37185853|122.4258616|0|Sem Sinistro|Sem Sinistro|Sem Sinistro|Sem Sinistro|0|0|0|0|0|0|RNS=0|4039.684252|0.0389528599998071|2|4443.652677200001|SP|0.630034267249679|1.177132461646827|4241.6684646|3837.7000394|Anual|4039.684252|Demais|Masculino|1|03_40_60|Demais|Demais|p_10_35|Sem_Sinistro|Demais|2_RenovPropria|2_RenovPropria_sem_sin|Demais|Demais|f_80_101|0|1|0|1|0|1|1|0|0|1|0|0|1|0|0|0|1|0|0|1|0|0|0|1|0|0|1|0|0|0|1|0.16|2473.2434093398965|3221.8371516240536|1363.8279409291274|662.3689840297338|395.71894549438343|5465.692792956001|1705.4308636274213|4139.8061501858365|0.5974297635237998|1085.993304554079|-1.3922081179544514|-1.3521244654403435|(-1.5, -1.0]|1.02|0.77
794|1467.2597579|0.5679415745882421|Otimização Mkp|Segmentacao|Otimização Mkp|Segmentacao|2019|2020|2.3|0.5|0.5|CorretorMais|108165|234300310633100001|1|A|1169|0|234.72400542000003|1.0|0.0|-1785.6499458000003|07 - Pick-Up Cab.Dupla|MAPFRE|FIAT|Demais|Sem Sinistro|Elegivel_MP|Manter|Abaixo x1.8|Abaixo x1.8|Elegivel|02 - 20-<=040|05 - <=18432|2347.24005421958|5488.187131706531|Fiat Toro|30|Sem Sinistro|-0.4320584254117579|-0.4320584254117579|108165.0|108165.0|10000.0|100000.0|100000.0|2112.51604878|4664.017644080685|005|5|22 - Pickup Pesada Pessoa Nacional|Flex|07 - Pick-Up Cab.Dupla|Solteiro|100|12 - Reduzida|030|0005|NAO|Valor de Mercado|Faixa 10 - 1250-1299|08- 7 a 07.99|Faixa 08 - 160-179|0|Feminino|0|0|74900-TRIANGULO MINEIRO/ALTO PARANAIBA-UBERLANDIA|1|PF|2 - Renov MAPFRE sem sinistro|ERRO|Particular|5488.187131706531|0|10.0|4132.89|3057.17|26.94|476.67|2347.2400542|2347.2400542|9505.647|2066.445|2347.2400542|2347.2400542|2347.2400542|221.03|231|795|0|0.0|-0.4320584254117579|1 - Seguro Novo|89.902018734|826.5933941000001|9.8853636|33.196298608|174.9092898|289.78618851|12.353142662|314.31654739|274.16909973|238.10774698|81.1047482|0|Sem Sinistro|Sem Sinistro|Sem Sinistro|Sem Sinistro|0|0|0|0|0|0|RNS=0|2347.2400542|0.0217005505866038|2|2581.96405962|MG|0.6132933811470644|1.2222222222222223|2464.60205691|2229.87805149|Anual|2347.2400542|Demais|Feminino|0|02_20_40|Demais|Corretor_Mais|p_10_35|Sem_Sinistro|GO_MA_MG|1_SeguroNovo|2_RenovPropria_sem_sin|Demais|Demais|f_80_101|1|0|0|1|0|1|1|0|0|1|0|0|0|1|0|0|1|0|1|0|0|0|1|0|0|0|1|0|0|0|1|0.1|1741.1571055738414|2867.58399880577|1018.050469246863|250.94333045002045|174.11571055738415|3175.8157933326|1147.825290086775|2509.4333045002045|0.693844742735899|653.0330973420863|-1.0062601012604515|-0.9410316958504662|(-1.5, -1.0]|1.07|0.61
